"EnrichmentMap::Colouring (scat_d_en)","EnrichmentMap::ES (scat_d_en)","EnrichmentMap::fdr_qvalue (scat_d_en)","EnrichmentMap::fwer_qvalue (scat_d_en)","EnrichmentMap::Genes","EnrichmentMap::GS_DESCR","EnrichmentMap::gs_size","EnrichmentMap::GS_Type","EnrichmentMap::Name","EnrichmentMap::NES (scat_d_en)","EnrichmentMap::pvalue (scat_d_en)","MCODE::Clusters (1)","MCODE::Node Status (1)","MCODE::Score (1)","name","selected","shared name"
"1.0",,"2.3324929806586356E-20",,"CCL21A|CCL19|LTA|CXCL13|PTN|TIMP1|CCL5|PGLYRP2|C3|CLU|FN1|CST7|CCL9|C1QA|ACE|CCL8|PGLYRP1|HPSE|ADAMTS12|ADAM17|CD40|IL4RA|TNFAIP6|ECM1|HP|LOXL3|HMGB2|APOE|HYAL1|ABCD1|SERPINF1|NINJ1|DPP4|FGL2|ANG|EDN1|C1QB|C1QC|TRF|EMILIN1|LAG3|CXCL12|JAM3|C1QBP|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|MMP2|COL14A1|ELN|ADAMTS15|EFEMP2|FAP|MMP19|LOXL2|COL5A2|VTN|COL5A1|LAMA2|ADAMTS2|LAMB1|SFRP4|SORL1|LRRC17|FST|CTSK|PRXL2A|PI16|FGF18|WNT2|SPP1|CHSY1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|BMP1|GPI1|THPO|SPARC|ASPN|CPE|SRGN|CD63|DCN|FLT3L|NAXE|CNP|CHL1|ST3GAL1|MFAP5|IL11RA1|CTHRC1|IGSF10|FSTL1|PCSK5|ANGPTL8|ACRBP|DHH|CPQ|CTSB|DKK2|SEMA3B|GREM2|CLEC3B|YBX1|MFAP2|HAPLN4|DNASE1L2|CRISPLD1|CYB5D2|PPT1","anatomical structure development","116","ENR","GO:0048856","1.0","2.3324929806586356E-20","Cluster 1","Clustered","90.37465852949724","GO:0048856","false","GO:0048856"
"0.9994633884424357",,"5.366115575643456E-4",,"TRF|CCL21A|CCL19|IL4RA|SFRP4|SORL1|LGI3|APOC1|CD14|APOE|C3|CLU|IL15RA|CALR|SDCBP|CFP|VTN|CD63","regulation of vesicle-mediated transport","18","ENR","GO:0060627","1.0","5.366115575643456E-4","Cluster 4","Clustered","75.55432098765432","GO:0060627","false","GO:0060627"
"1.0",,"8.160107489563524E-27",,"EMILIN1|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|LUM|FN1|OLFML2B|MMP2|COL4A5|CTSS|AEBP1|COL14A1|ADAMTSL1|ELN|ADAMTS15|VWA1|EFEMP2|ADAMTS14|FAP|ADAMTS12|MMP19|GFOD2|LOXL2|COL5A2|VTN|COL5A1|LAMA2|ADAMTS2|LAMB1|LOXL3|ADAMTS4|DPP4","external encapsulating structure organization","34","ENR","GO:0045229","1.0","8.160107489563524E-27","Cluster 8","Clustered","33.0","GO:0045229","false","GO:0045229"
"0.997124558695408",,"0.0028754413045920784",,"CFP|CFD|C3","Alternative complement activation","3","ENR","REAC:R-MMU-173736","1.0","0.0028754413045920784","Cluster 5","Clustered","26.866995073891626","REAC:R-MMU-173736","false","REAC:R-MMU-173736"
"0.9999999999986059",,"1.394143370121415E-12",,"DCN|EMILIN1|NAXE|CXCL12|JAM3|PTN|COL1A2|CCL5|COL3A1|COL1A1|SFRP2|C3|FN1|MMP2|ACE|PCSK5|EFEMP2|HPSE|FAP|MMP19|LOXL2|COL5A1|CD40|ECM1|APOE|HYAL1|FGF18|WNT2|SERPINF1|NINJ1|ANG|SPARC|EDN1","blood vessel development","33","ENR","GO:0001568","1.0","1.394143370121415E-12","Cluster 2","Clustered","56.26373626373626","GO:0001568","false","GO:0001568"
"0.9999999999999996",,"4.904197271303167E-16",,"FLT3L|CCL19|LTA|PTN|NUCB2|CCL5|PGLYRP2|CLU|FN1|CTHRC1|CCL9|ACE|CCL8|PGLYRP1|HPSE|ADAMTS12|IL4RA|TNFAIP6|LOXL3|HMGB2|APOE|SERPINF1|NINJ1|YBX1|FGL2|CYB5D2|EDN1|C1QC|TRF|LAG3|CXCL12|C1QBP|POSTN|COL1A1|SFRP2|EFEMP2|LOXL2|COL5A2|COL5A1|LAMA2|LAMB1|SFRP4|SORL1|LRRC17|FST|PRXL2A|PI16|FGF18|WNT2|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|THPO","regulation of cell differentiation","55","ENR","GO:0045595","1.0","4.904197271303167E-16","Cluster 2","Seed","65.68350877192982","GO:0045595","false","GO:0045595"
"0.9999232044760575",,"7.679552394243391E-5",,"COL5A1|IL4RA|LAG3|TNFAIP6|SORL1|PTN|LRRC17|NUCB2|FST|LOXL3|POSTN|PGLYRP2|PI16|SFRP2|FBN1|CCL9|CALR|YBX1|FGL2|PGLYRP1|ADAMTS12|COL5A2|C1QC","negative regulation of cell differentiation","23","ENR","GO:0045596","1.0","7.679552394243391E-5","Cluster 7","Clustered","33.577235772357724","GO:0045596","false","GO:0045596"
"0.9673635374007741",,"0.03263646259922587",,"CCL21A|CCL19|SFRP4|SFRP2","regulation of stress-activated protein kinase signaling cascade","4","ENR","GO:0070302","1.0","0.03263646259922587","Cluster 1","Clustered","93.52583318638688","GO:0070302","false","GO:0070302"
"0.9730166161323769",,"0.026983383867623115",,"PLA2G7|LIPG|APOC1|APOE","plasma lipoprotein particle remodeling","4","ENR","GO:0034369","1.0","0.026983383867623115","Cluster 9","Clustered","16.801169590643276","GO:0034369","false","GO:0034369"
"0.9730166161323769",,"0.026983383867623115",,"PLA2G7|LIPG|APOC1|APOE","protein-lipid complex remodeling","4","ENR","GO:0034368","1.0","0.026983383867623115","Cluster 9","Clustered","16.801169590643276","GO:0034368","false","GO:0034368"
"0.999999947074594",,"5.292540597392512E-8",,"CCL21A|CCL19|CCL9|CCL22|CXCL13|CCL8|CCL5|CCL6|EDN1","response to chemokine","9","ENR","GO:1990868","1.0","5.292540597392512E-8","Cluster 1","Clustered","103.558352402746","GO:1990868","false","GO:1990868"
"0.9623962954605184",,"0.03760370453948163",,"PLA2G7|LIPG|APOC1|APOE","protein-containing complex remodeling","4","ENR","GO:0034367","1.0","0.03760370453948163","Cluster 9","Clustered","16.801169590643276","GO:0034367","false","GO:0034367"
"0.999999947074594",,"5.292540597392512E-8",,"CCL21A|CCL19|CCL9|CCL22|CXCL13|CCL8|CCL5|CCL6|EDN1","cellular response to chemokine","9","ENR","GO:1990869","1.0","5.292540597392512E-8","Cluster 1","Clustered","103.558352402746","GO:1990869","false","GO:1990869"
"0.9999999999192624",,"8.073767959132458E-11",,"TRF|FLT3L|CCL19|LTA|CXCL12|PTN|C1QBP|CCL5|COL1A1|SFRP2|CLU|FN1|CTHRC1|ACE|CCL8|EFEMP2|HPSE|LOXL2|LAMA2|IL4RA|LAMB1|SFRP4|HMGB2|APOE|FGF18|WNT2|SERPINF1|NINJ1|IL15RA|HSP90AB1|CALR|SDCBP|THPO|CYB5D2|EDN1","positive regulation of cell differentiation","35","ENR","GO:0045597","1.0","8.073767959132458E-11","Cluster 4","Clustered","66.52813852813853","GO:0045597","false","GO:0045597"
"0.9650644581627723",,"0.03493554183722764",,"CTHRC1|SFRP4|CPZ|COL1A1|SFRP2","cell-cell signaling by wnt","5","ENR","GO:0198738","1.0","0.03493554183722764","Cluster 8","Clustered","38.0","GO:0198738","false","GO:0198738"
"0.9999999999988402",,"1.1598842593248183E-12",,"CCL21A|FLT3L|CCL19|LTA|CNP|CHL1|PTN|NUCB2|CCL5|PGLYRP2|C3|CLU|ST3GAL1|FN1|IL11RA1|CTHRC1|CCL9|IGSF10|C1QA|FSTL1|ACE|CCL8|PGLYRP1|HPSE|ADAMTS12|ANGPTL8|ACRBP|ADAM17|DHH|IL4RA|TNFAIP6|ECM1|CTSB|LOXL3|HMGB2|APOE|SERPINF1|NINJ1|DPP4|YBX1|FGL2|DNASE1L2|ANG|CYB5D2|EDN1|C1QC|TRF|WFDC21|LAG3|CXCL12|JAM3|C1QBP|POSTN|COL3A1|COL1A1|SFRP2|MMP2|COL14A1|ADAMTS15|EFEMP2|MMP19|LOXL2|COL5A2|VTN|COL5A1|LAMA2|LAMB1|SFRP4|SORL1|LRRC17|FST|PRXL2A|PI16|FGF18|WNT2|SPP1|CHSY1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|BMP1|THPO|CD63","cellular developmental process","86","ENR","GO:0048869","1.0","1.1598842593248183E-12","Cluster 1","Clustered","85.52122641509433","GO:0048869","false","GO:0048869"
"0.9906980369493888",,"0.009301963050611132",,"CCL21A|CCL19|SFRP4|SFRP2","regulation of JNK cascade","4","ENR","GO:0046328","1.0","0.009301963050611132","Cluster 1","Clustered","93.52583318638688","GO:0046328","false","GO:0046328"
"1.0",,"5.2599684442595345E-21",,"PLAT|CCL21A|DCN|CCL19|CCL22|CXCL13|CHL1|PTN|TIMP1|CCL5|CCL6|FN1|PLA2G7|CTHRC1|IGFBP6|CCL9|IGSF10|FSTL1|ACE|PCSK5|CCL8|HPSE|ADAMTS12|IL16|ADAM17|CD40|TNFAIP6|ECM1|HMGB2|APOE|HYAL1|SERPINF1|NINJ1|DPP4|ANG|EDN1|TRF|EMILIN1|CXCL12|JAM3|C1QBP|POSTN|COL3A1|COL1A1|SFRP2|MMP2|FAP|LOXL2|VTN|COL5A1|LAMA2|LAMB1|SORL1|FGF18|SPP1|FGF7|CALR|SDCBP|GPI1|SPARC|CD63","cell motility","61","ENR","GO:0048870","1.0","5.2599684442595345E-21","Cluster 1","Clustered","88.42791088692728","GO:0048870","false","GO:0048870"
"1.0",,"9.139628364080246E-27",,"EMILIN1|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|LUM|FN1|OLFML2B|MMP2|COL4A5|CTSS|AEBP1|COL14A1|ADAMTSL1|ELN|ADAMTS15|VWA1|EFEMP2|ADAMTS14|FAP|ADAMTS12|MMP19|GFOD2|LOXL2|COL5A2|VTN|COL5A1|LAMA2|ADAMTS2|LAMB1|LOXL3|ADAMTS4|DPP4","extracellular structure organization","34","ENR","GO:0043062","1.0","9.139628364080246E-27","Cluster 8","Clustered","33.0","GO:0043062","false","GO:0043062"
"0.9563134433386107",,"0.04368655666138937",,"CCL21A|CCL19|CCL5","negative regulation of leukocyte apoptotic process","3","ENR","GO:2000107","1.0","0.04368655666138937","Cluster 1","Clustered","87.52860535405873","GO:2000107","false","GO:2000107"
"0.9999999467803019",,"5.321969811832197E-8",,"CCL21A|PLA2G7|CCL19|CCL9|CCL22|CCL8|CCL5|CCL6","monocyte chemotaxis","8","ENR","GO:0002548","1.0","5.321969811832197E-8","Cluster 1","Clustered","101.66529709228824","GO:0002548","false","GO:0002548"
"0.9761146962802655",,"0.02388530371973451",,"CCL21A|ADAM17|FLT3L|CCL19|CXCL12|CHL1|TIMP1|CCL5|HMGB2|APOE|SFRP2|CLU|ST3GAL1|FN1|SPP1|HSP90AB1|YBX1|FSTL1|GPI1|PPT1|EDN1|TSLP|HDGF","negative regulation of apoptotic process","23","ENR","GO:0043066","1.0","0.02388530371973451","Cluster 1","Clustered","92.44403215831787","GO:0043066","false","GO:0043066"
"0.9920233472662263",,"0.007976652733773662",,"CTSD|ADAM17|CD40|EMILIN1|LTA|SFRP4|GZMA|PTN|CCL5|SFRP2|CLU|MMP2|ACE|FAP","positive regulation of apoptotic process","14","ENR","GO:0043065","1.0","0.007976652733773662","Cluster 3","Clustered","50.0","GO:0043065","false","GO:0043065"
"0.9999569356394642",,"4.306436053577632E-5",,"CCL21A|CCL19|DPP4|TNFAIP6|JAM3|C1QBP|CCL5|EDN1","regulation of granulocyte chemotaxis","8","ENR","GO:0071622","1.0","4.306436053577632E-5","Cluster 1","Clustered","86.51344537815126","GO:0071622","false","GO:0071622"
"0.9999999991151678",,"8.848322429731672E-10",,"CCL21A|CCL19|DPP4|CCL9|CCL22|CXCL13|CCL8|CCL5|CCL6|EDN1|SPP1","granulocyte chemotaxis","11","ENR","GO:0071621","1.0","8.848322429731672E-10","Cluster 1","Seed","103.558352402746","GO:0071621","false","GO:0071621"
"0.9706546688870801",,"0.029345331112919978",,"CCL21A|CCL19","positive regulation of granulocyte chemotaxis","2","ENR","GO:0071624","1.0","0.029345331112919978","Cluster 1","Clustered","96.76886792452831","GO:0071624","false","GO:0071624"
"0.9834716358431637",,"0.01652836415683638",,"CTHRC1|SFRP4|SFRP2","non-canonical Wnt signaling pathway","3","ENR","GO:0035567","1.0","0.01652836415683638","Cluster 8","Clustered","32.16502732240437","GO:0035567","false","GO:0035567"
